DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"141259",141259,MiniPAT,2015-11-03 10:38:45,GPE,,57.50000000,-65.75430298,,611160,221135,0,555600,0,11.018690,121.205597,
"141259",141259,MiniPAT,2015-11-03 21:15:00,GPE,,38.50000000,-58.86069107,,305580,18881,0,55560,0,2.247439,12.360920,
"141259",141259,MiniPAT,2015-11-04 10:15:00,GPE,,40.50000000,-58.91711044,,583380,129903,0,277800,0,6.588173,69.175819,
"141259",141259,MiniPAT,2015-11-05 21:11:15,GPE,,24.50000000,-62.32326889,,222240,24245,0,,,1.218858,4.875432,
"141259",141259,MiniPAT,2015-11-06 10:22:30,GPE,,39.50000000,-58.10531998,,555600,137401,0,222240,0,6.228350,62.283501,
"141259",141259,MiniPAT,2015-11-06 21:20:00,GPE,,47.00000000,-61.31113052,,750060,46362,0,722280,0,10.662460,143.943100,
"141259",141259,MiniPAT,2015-11-08 21:01:15,GPE,,42.00000000,-52.45077896,,666720,37180,0,444480,0,9.732044,116.784500,
"141259",141259,MiniPAT,2015-11-09 09:53:45,GPE,,41.50000000,-52.31325912,,611160,204023,0,444480,0,8.243171,90.674881,
"141259",141259,MiniPAT,2015-11-10 20:35:00,GPE,,38.50000000,-49.95278931,,500040,177072,0,222240,0,5.970317,53.732849,
"141259",141259,MiniPAT,2015-11-11 09:40:00,GPE,,33.50000000,-53.27402115,,500040,178460,0,222240,0,6.381405,57.432652,
"141259",141259,MiniPAT,2015-11-12 09:50:00,GPE,,50.00000000,-50.84197998,,583380,87290,0,500040,0,10.127210,106.335701,
"141259",141259,MiniPAT,2015-11-12 20:40:00,GPE,,54.00000000,-53.29602051,,500040,118183,0,333360,0,10.727760,96.549797,
"141259",141259,MiniPAT,2015-11-13 10:11:15,GPE,,49.00000000,-56.14001083,,472260,272127,0,166680,0,5.471455,46.507370,
"141259",141259,MiniPAT,2015-11-14 20:26:15,GPE,,47.50000000,-55.06740952,,444480,96955,0,222240,0,6.973333,55.786671,
"141259",141259,MiniPAT,2015-11-15 10:18:45,GPE,,49.00000000,-55.16577148,,500040,173974,0,222240,0,7.045323,63.407909,
"141259",141259,MiniPAT,2015-11-15 20:38:45,GPE,,44.00000000,-51.95798111,,250020,66232,0,55560,0,2.400893,10.804020,
"141259",141259,MiniPAT,2015-11-16 10:02:30,GPE,,44.50000000,-52.02669907,,222240,85941,0,,,1.794675,7.178702,
"141259",141259,MiniPAT,2015-11-16 20:31:15,GPE,,49.50000000,-56.76491928,,666720,287288,0,444480,0,7.851246,94.214951,
"141259",141259,MiniPAT,2015-11-17 10:11:15,GPE,,49.50000000,-55.57229996,,416700,236622,0,166680,0,5.925022,44.437660,
"141259",141259,MiniPAT,2015-11-19 10:05:00,GPE,,41.50000000,-51.34125137,,277800,51492,0,,,3.206882,16.034410,
"141259",141259,MiniPAT,2015-11-19 20:35:00,GPE,,43.50000000,-52.85422134,,305580,18926,0,55560,0,3.564208,19.603149,
"141259",141259,MiniPAT,2015-11-22 10:25:00,GPE,,50.50000000,-53.84833145,,527820,394418,0,500040,0,9.146843,86.894997,
"141259",141259,MiniPAT,2015-11-23 20:15:00,GPE,,42.50000000,-53.52291870,,388920,73980,0,111120,0,5.385845,37.700909,
"141259",141259,MiniPAT,2015-11-24 10:17:30,GPE,,40.00000000,-54.36832047,,333360,220533,0,111120,0,3.898519,23.391121,
"141259",141259,MiniPAT,2015-11-24 20:03:45,GPE,,41.50000000,-57.08380127,,222240,50868,0,,,2.517591,10.070360,
"141259",141259,MiniPAT,2015-11-26 10:35:00,GPE,,45.00000000,-53.11272812,,194460,56322,0,55560,0,2.071562,7.250467,
"141259",141259,MiniPAT,2015-11-26 20:17:30,GPE,,44.50000000,-53.01845932,,333360,133623,0,111120,0,4.380608,26.283649,
"141259",141259,MiniPAT,2015-11-27 10:25:00,GPE,,42.00000000,-54.67181015,,416700,107189,0,166680,0,7.239606,54.297050,
"141259",141259,MiniPAT,2015-11-27 20:45:00,GPE,,45.50000000,-56.15082169,,555600,71402,0,555600,0,11.710820,117.108200,
"141259",141259,MiniPAT,2015-11-29 20:32:30,GPE,,44.50000000,-52.15393066,,416700,197789,0,166680,0,7.467226,56.004200,
"141259",141259,MiniPAT,2015-11-30 10:21:15,GPE,,45.00000000,-51.90304947,,416700,37076,0,166680,0,7.728235,57.961769,
"141259",141259,MiniPAT,2015-12-02 09:57:30,GPE,,42.50000000,-48.13906860,,333360,59548,0,111120,0,5.050872,30.305229,
"141259",141259,MiniPAT,2015-12-02 20:23:45,GPE,,43.50000000,-49.00708008,,277800,170261,0,,,3.479455,17.397280,
"141259",141259,MiniPAT,2015-12-03 10:25:00,GPE,,45.50000000,-47.60012817,,388920,276899,0,111120,0,6.384521,44.691650,
"141259",141259,MiniPAT,2015-12-05 10:00:00,GPE,,49.00000000,-48.98144913,,388920,290419,0,222240,0,11.928340,83.498383,
"141259",141259,MiniPAT,2015-12-07 10:10:00,GPE,,44.50000000,-46.62105942,,333360,261475,0,111120,0,5.492993,32.957958,
"141259",141259,MiniPAT,2015-12-07 20:21:15,GPE,,44.50000000,-45.41241074,,444480,338300,0,333360,0,7.895854,63.166828,
"141259",141259,MiniPAT,2015-12-08 10:12:30,GPE,,38.50000000,-46.07883072,,250020,168173,0,55560,0,2.839954,12.779790,
"141259",141259,MiniPAT,2015-12-08 20:20:00,GPE,,37.50000000,-44.95449829,,305580,120476,0,55560,0,4.379882,24.089350,
"141259",141259,MiniPAT,2015-12-09 09:53:45,GPE,,29.50000000,-48.99303818,,361140,49285,0,166680,0,5.202879,33.818722,
"141259",141259,MiniPAT,2015-12-10 09:57:30,GPE,,39.50000000,-47.31307983,,333360,258961,0,111120,0,5.264559,31.587351,
"141259",141259,MiniPAT,2015-12-11 19:57:30,GPE,,40.00000000,-44.32291031,,305580,129876,0,55560,0,3.989571,21.942640,
"141259",141259,MiniPAT,2015-12-12 20:22:30,GPE,,36.00000000,-48.04027939,,250020,35519,0,55560,0,3.191791,14.363060,
"141259",141259,MiniPAT,2015-12-13 09:51:15,GPE,,38.00000000,-47.07509995,,277800,30331,0,,,4.148654,20.743271,
"141259",141259,MiniPAT,2015-12-15 10:12:30,GPE,,37.00000000,-47.87240982,,166680,129065,0,,,1.349749,4.049247,
"141259",141259,MiniPAT,2015-12-15 20:16:15,GPE,,37.50000000,-47.82741928,,277800,318337,0,,,3.082501,15.412510,
"141259",141259,MiniPAT,2015-12-16 10:16:15,GPE,,36.50000000,-48.27276993,,277800,17865,0,111120,0,3.991410,19.957050,
"141259",141259,MiniPAT,2015-12-16 20:30:00,GPE,,35.50000000,-47.39508057,,222240,119130,0,,,2.855740,11.422960,
"141259",141259,MiniPAT,2015-12-17 10:11:15,GPE,,36.50000000,-46.88980103,,305580,186483,0,166680,0,4.712874,25.920811,
"141259",141259,MiniPAT,2015-12-19 20:30:00,GPE,,38.50000000,-48.48580933,,444480,29372,0,333360,0,9.455997,75.647972,
"141259",141259,MiniPAT,2015-12-20 09:52:30,GPE,,36.50000000,-49.70084000,,444480,88830,0,333360,0,8.533615,68.268921,
"141259",141259,MiniPAT,2015-12-21 20:36:15,GPE,,35.50000000,-53.36938095,,472260,219917,0,388920,0,8.730683,74.210808,
"141259",141259,MiniPAT,2015-12-22 10:15:00,GPE,,40.50000000,-44.01668930,,416700,411051,0,277800,0,7.512440,56.343300,
"141259",141259,MiniPAT,2015-12-23 09:57:30,GPE,,42.50000000,-46.54071045,,472260,115646,0,388920,0,9.566202,81.312721,
"141259",141259,MiniPAT,2015-12-23 20:28:45,GPE,,44.50000000,-48.43490982,,388920,362385,0,222240,0,7.015100,49.105709,
"141259",141259,MiniPAT,2015-12-24 10:31:15,GPE,,38.50000000,-44.37902832,,361140,198570,0,166680,0,6.296459,40.926991,
"141259",141259,MiniPAT,2015-12-25 20:26:15,GPE,,40.50000000,-46.81179810,,500040,16899,0,444480,0,10.821380,97.392410,
"141259",141259,MiniPAT,2015-12-27 09:58:45,GPE,,41.00000000,-48.48855972,,361140,121196,0,166680,0,6.908629,44.906090,
"141259",141259,MiniPAT,2015-12-27 20:31:15,GPE,,36.50000000,-45.94533920,,500040,203669,0,333360,0,8.674431,78.069878,
"141259",141259,MiniPAT,2015-12-28 09:43:45,GPE,,27.00000000,-50.00857925,,444480,19802,0,222240,0,7.815245,62.521961,
"141259",141259,MiniPAT,2015-12-28 20:56:15,GPE,,31.50000000,-52.02267075,,416700,46462,0,166680,0,7.554561,56.659210,
"141259",141259,MiniPAT,2015-12-29 20:22:30,GPE,,32.00000000,-48.05176163,,166680,84576,0,,,1.497236,4.491709,
"141259",141259,MiniPAT,2015-12-30 09:56:15,GPE,,35.50000000,-45.89313126,,333360,165056,0,111120,0,5.003442,30.020651,
"141259",141259,MiniPAT,2015-12-31 20:36:15,GPE,,28.00000000,-46.75820923,,416700,326449,0,166680,0,5.489276,41.169571,
"141259",141259,MiniPAT,2016-01-01 09:58:45,GPE,,29.00000000,-46.52764893,,194460,32652,0,55560,0,1.867151,6.535029,
"141259",141259,MiniPAT,2016-01-10 10:21:15,GPE,,24.50000000,-47.25217056,,250020,354482,0,55560,0,2.534560,11.405520,
"141259",141259,MiniPAT,2016-01-12 10:52:30,GPE,,36.50000000,-55.89004898,,500040,324964,0,222240,0,6.075981,54.683830,
"141259",141259,MiniPAT,2016-01-21 20:51:15,GPE,,35.50000000,-49.48461914,,277800,23278,0,,,2.475996,12.379980,
"141259",141259,MiniPAT,2016-01-22 10:40:00,GPE,,40.50000000,-51.55419922,,583380,200194,0,388920,0,8.685233,91.194946,
"141259",141259,MiniPAT,2016-01-27 20:57:30,GPE,,37.00000000,-50.21466064,,222240,91749,0,,,1.884615,7.538459,
"141259",141259,MiniPAT,2016-02-05 21:27:30,GPE,,38.00000000,-51.52553940,,333360,37275,0,,,2.609005,15.654030,
"141259",141259,MiniPAT,2016-02-06 10:27:30,GPE,,35.50000000,-49.32485962,,638940,18093,0,388920,0,9.555663,109.890099,
"141259",141259,MiniPAT,2016-02-07 21:20:00,GPE,,44.00000000,-51.89093018,,388920,101734,0,,,3.430226,24.011580,
"141259",141259,MiniPAT,2016-02-08 10:21:15,GPE,,44.00000000,-51.75374985,,472260,144282,0,166680,0,4.369869,37.143890,
"141259",141259,MiniPAT,2016-02-08 21:23:45,GPE,,44.50000000,-51.47304916,,500040,101512,0,111120,0,4.860696,43.746269,
"141259",141259,MiniPAT,2016-02-09 10:11:15,GPE,,46.00000000,-54.41962051,,805620,15438,0,722280,0,10.556350,153.067001,
"141259",141259,MiniPAT,2016-02-09 21:45:00,GPE,,43.00000000,-51.55791855,,666720,232060,0,555600,0,11.011150,132.133804,
"141259",141259,MiniPAT,2016-02-10 09:57:30,GPE,,44.00000000,-51.08813095,,694500,86328,0,388920,0,8.588822,107.360298,
"141259",141259,MiniPAT,2016-02-10 21:35:00,GPE,,41.00000000,-49.92827988,,750060,322621,0,500040,0,7.314074,98.739990,
"141259",141259,MiniPAT,2016-02-11 10:48:45,GPE,,41.00000000,-48.83993912,,305580,176294,0,55560,0,1.731407,9.522738,
"141259",141259,MiniPAT,2016-02-11 21:25:00,GPE,,44.50000000,-49.76446915,,388920,145072,0,111120,0,2.277043,15.939300,
"141259",141259,MiniPAT,2016-02-12 10:32:30,GPE,,43.50000000,-49.33636093,,305580,16121,0,55560,180,1.256044,6.908239,
"141259",141259,MiniPAT,2016-02-12 21:06:15,GPE,,48.50000000,-51.82995987,,861180,318629,0,388920,0,6.872969,106.530998,
"141259",141259,MiniPAT,2016-02-13 10:00:00,GPE,,49.00000000,-51.33013916,,638940,85522,0,277800,0,6.870697,79.013023,
"141259",141259,MiniPAT,2016-02-13 21:22:30,GPE,,48.00000000,-50.10876083,,611160,173167,0,111120,0,4.136705,45.503750,
"141259",141259,MiniPAT,2016-02-14 10:20:00,GPE,,48.50000000,-51.22885132,,250020,29933,0,55560,180,1.187384,5.343226,
"141259",141259,MiniPAT,2016-02-14 20:56:15,GPE,,38.00000000,-48.15625000,,361140,63258,0,55560,180,1.355352,8.809785,
"141259",141259,MiniPAT,2016-02-15 10:05:00,GPE,,39.50000000,-48.18587875,,333360,91308,0,,,1.430673,8.584037,
"141259",141259,MiniPAT,2016-02-15 21:02:30,GPE,,40.00000000,-48.09426880,,305580,63110,0,55560,0,1.399730,7.698517,
"141259",141259,MiniPAT,2016-02-16 10:02:30,GPE,,44.50000000,-47.52791977,,555600,154016,0,111120,0,3.550148,35.501480,
"141259",141259,MiniPAT,2016-02-16 21:06:15,GPE,,42.00000000,-46.37374878,,527820,116232,0,55560,0,2.967049,28.186970,
"141259",141259,MiniPAT,2016-02-17 10:01:15,GPE,,43.50000000,-45.47134018,,333360,16121,0,111120,0,1.502917,9.017503,
"141259",141259,MiniPAT,2016-02-17 20:53:45,GPE,,47.00000000,-46.24465942,,444480,110346,0,,,1.807691,14.461530,
"141259",141259,MiniPAT,2016-02-18 10:20:00,GPE,,47.50000000,-45.97232056,,361140,78154,0,55560,180,1.355056,8.807866,
"141259",141259,MiniPAT,2016-02-18 20:48:45,GPE,,49.00000000,-45.84725952,,472260,100783,0,55560,180,2.264516,19.248390,
"141259",141259,MiniPAT,2016-02-19 09:51:15,GPE,,49.50000000,-45.58572006,,666720,71673,0,111120,0,4.412138,52.945660,
"141259",141259,MiniPAT,2016-02-19 21:05:00,GPE,,47.50000000,-45.02630997,,861180,75171,0,277800,0,6.445817,99.910156,
"141259",141259,MiniPAT,2016-02-20 09:31:15,GPE,,41.00000000,-46.31557846,,805620,122643,0,166680,0,5.052030,73.254433,
"141259",141259,MiniPAT,2016-02-20 20:53:45,GPE,,44.50000000,-46.68225098,,777840,89932,0,111120,0,4.499765,62.996719,
"141259",141259,MiniPAT,2016-02-21 09:43:45,GPE,,44.50000000,-46.69223022,,777840,81625,0,111120,0,4.571473,64.000618,
"141259",141259,MiniPAT,2016-02-21 21:08:45,GPE,,43.50000000,-47.05733871,,1027860,141937,0,388920,0,6.051800,111.958298,
"141259",141259,MiniPAT,2016-02-22 09:30:00,GPE,,44.50000000,-46.39461899,,916740,87550,0,277800,0,5.859962,96.689377,
"141259",141259,MiniPAT,2016-02-22 21:05:00,GPE,,44.50000000,-46.28786850,,805620,142369,0,55560,0,3.530104,51.186501,
"141259",141259,MiniPAT,2016-02-23 09:50:00,GPE,,40.50000000,-46.33145142,,527820,72157,0,55560,180,1.813499,17.228239,
"141259",141259,MiniPAT,2016-02-26 09:36:15,GPE,,58.50000000,-45.95288086,,1250100,40960,0,166680,0,7.324637,164.804306,
"141259",141259,MiniPAT,2016-02-27 21:03:45,GPE,,49.00000000,-43.92279053,,1027860,86727,0,55560,180,2.851611,52.754810,
"141259",141259,MiniPAT,2016-02-28 09:35:00,GPE,,46.00000000,-44.50149918,,1111200,113647,0,111120,0,3.153899,63.077980,
"141259",141259,MiniPAT,2016-02-28 21:10:00,GPE,,43.00000000,-43.74374008,,1111200,167828,0,111120,0,2.646968,52.939369,
"141259",141259,MiniPAT,2016-02-29 09:23:45,GPE,,9.00000000,-48.07822037,,1389000,540876,0,1000080,0,6.700366,167.509201,
"141259",141259,MiniPAT,2016-02-29 21:42:30,GPE,,11.50000000,-49.09408951,,1333440,428416,0,777840,0,5.693487,136.643707,
"141259",141259,MiniPAT,2016-03-01 09:26:15,GPE,,53.00000000,-44.77722168,,1305660,142022,0,277800,180,1.858653,43.678349,
"141259",141259,MiniPAT,2016-03-02 09:16:15,GPE,,52.00000000,-44.04019165,,1889040,123239,0,,,4.063710,138.166199,
"141259",141259,MiniPAT,2016-03-02 21:10:00,GPE,,42.00000000,-42.51031113,,1027860,49079,0,55560,0,1.223261,22.630329,
"141259",141259,MiniPAT,2016-03-03 09:13:45,GPE,,50.00000000,-41.60998917,,1889040,53002,0,111120,180,3.421823,116.342003,
"141259",141259,MiniPAT,2016-03-03 21:08:45,GPE,,49.50000000,-41.33007813,,2166840,64183,0,333360,180,3.744848,146.049103,
"141259",141259,MiniPAT,2016-03-05 21:16:15,GPE,,29.50000000,-39.54761124,,2361300,58446,0,1389000,0,4.487797,190.731400,
"141259",141259,MiniPAT,2016-03-06 08:35:00,GPE,,24.00000000,-39.96109009,,1833480,31078,0,888960,0,3.529831,116.484398,
"141259",141259,MiniPAT,2016-03-06 21:16:15,GPE,,26.00000000,-40.01330948,,2222400,59067,0,1333440,0,3.487600,139.503998,
"141259",141259,MiniPAT,2016-03-07 08:43:45,GPE,,24.00000000,-39.81322861,,2333520,113535,0,1555680,0,3.829678,160.846497,
"141259",141259,MiniPAT,2016-03-07 21:18:45,GPE,,18.00000000,-39.51034927,,2277960,158576,0,1777920,0,3.282968,134.601700,
"141259",141259,MiniPAT,2016-03-08 09:13:45,GPE,,16.00000000,-38.53445053,,1250100,73572,0,722280,0,1.308280,29.436310,
"141259",141259,MiniPAT,2016-03-08 21:01:15,GPE,,33.00000000,-40.56863022,,2583540,132476,0,500040,180,3.780384,175.787796,
"141259",141259,MiniPAT,2016-03-10 08:36:15,GPE,,23.00000000,-41.42947006,,2583540,88703,0,1055640,0,4.185088,194.606598,
"141259",141259,MiniPAT,2016-03-10 21:27:30,GPE,,17.00000000,-41.18664932,,2666880,198095,0,1666800,0,3.389388,162.690598,
"141259",141259,MiniPAT,2016-03-11 08:47:30,GPE,,34.50000000,-41.26062012,,2194620,73507,0,2055720,180,1.192129,47.089100,
"141259",141259,MiniPAT,2016-03-11 21:17:30,GPE,,8.50000000,-40.99847031,,2694660,169593,0,2611320,0,2.688084,130.372101,
"141259",141259,MiniPAT,2016-03-12 09:03:45,GPE,,6.50000000,-40.79421997,,3194700,221587,0,3278040,0,2.690627,154.711105,
"141259",141259,MiniPAT,2016-03-18 21:18:45,GPE,,44.00000000,-39.59371948,,1777920,227978,0,1889040,180,5.421248,173.479904,
"141259",141259,MiniPAT,2016-03-22 08:37:30,GPE,,24.00000000,-42.97475815,,1527900,86888,0,1166760,180,3.006045,82.666237,
"141259",141259,MiniPAT,2016-03-22 20:57:30,GPE,,34.50000000,-41.70523071,,694500,18315,0,277800,180,2.443469,30.543360,
"141259",141259,MiniPAT,2016-03-24 08:31:15,GPE,,38.00000000,-40.31903076,,1138980,121731,0,833400,180,5.305021,108.752899,
"141259",141259,MiniPAT,2016-03-24 21:17:30,GPE,,37.00000000,-40.53290176,,1444560,135285,0,1333440,180,6.290944,163.564499,
"141259",141259,MiniPAT,2016-03-25 08:48:45,GPE,,41.00000000,-39.42721939,,1000080,134495,0,666720,180,4.044579,72.802406,
"141259",141259,MiniPAT,2016-03-26 21:16:15,GPE,,29.50000000,-39.42205811,,861180,142309,0,388920,180,3.461773,53.657478,
"141259",141259,MiniPAT,2016-03-27 08:27:30,GPE,,-17.00000000,-35.36968994,,2139060,55542,0,388920,180,2.548513,98.117737,
"141259",141259,MiniPAT,2016-03-28 21:03:45,GPE,,37.50000000,-38.09154892,,472260,41903,0,55560,180,2.271753,19.309900,
"141259",141259,MiniPAT,2016-03-29 21:15:00,GPE,,20.00000000,-38.27938843,,1527900,340982,0,1389000,180,6.244092,171.712494,
"141259",141259,MiniPAT,2016-03-30 08:42:30,GPE,,36.00000000,-40.42333984,,277800,17980,0,,,1.160565,5.802827,
"141259",141259,MiniPAT,2016-03-30 21:11:15,GPE,,39.50000000,-39.65335083,,444480,146861,0,111120,180,2.155070,17.240561,
"141259",141259,MiniPAT,2016-03-31 08:45:00,GPE,,32.50000000,-39.47500992,,1277880,343874,0,1222320,180,6.795413,156.294495,
"141259",141259,MiniPAT,2016-04-03 21:25:00,GPE,,34.50000000,-38.22055054,,388920,112713,0,111120,180,2.521681,17.651770,
"141259",141259,MiniPAT,2016-04-04 07:57:30,GPE,,37.00000000,-38.02642822,,416700,130114,0,55560,180,2.781890,20.864180,
"141259",141259,MiniPAT,2016-04-04 21:26:15,GPE,,43.00000000,-35.83945084,,305580,24583,0,55560,180,2.395598,13.175790,
"141259",141259,MiniPAT,2016-04-05 08:32:30,GPE,,44.00000000,-37.22745132,,444480,15987,0,222240,180,4.066603,32.532829,
"141259",141259,MiniPAT,2016-04-06 21:26:15,GPE,,15.50000000,-42.67654037,,916740,133759,0,388920,180,4.422436,72.970200,
"141259",141259,MiniPAT,2016-04-10 23:05:11,Argos,2,40.25099945,-36.06100464,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 00:04:44,Argos,A,40.25500107,-36.05499268,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 00:45:20,Argos,2,40.24800110,-36.07299805,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 03:42:38,Argos,0,40.25500107,-36.10101318,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 05:20:27,Argos,1,40.24700165,-36.12500000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 05:49:09,Argos,B,40.24599838,-36.13699341,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 06:44:00,Argos,B,40.23799896,-36.15798950,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:07:42,Argos,3,40.25000000,-36.13198853,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:12:39,Argos,1,40.25999832,-36.13800049,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:32:24,Argos,3,40.24499893,-36.14401245,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:56:15,GPE,,36.00000000,-34.55688095,,194460,17980,0,55560,180,1.146853,4.013985,
"141259",141259,MiniPAT,2016-04-11 08:30:43,Argos,2,40.24399948,-36.15200806,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 09:07:18,Argos,3,40.23699951,-36.16299438,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 10:02:38,Argos,3,40.23799896,-36.17599487,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 10:27:25,Argos,2,40.23199844,-36.17700195,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 11:28:40,Argos,3,40.22700119,-36.18600464,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 12:20:03,Argos,1,40.21900177,-36.20001221,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 14:00:09,Argos,B,40.20199966,-36.20599365,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 14:44:39,Argos,A,40.18500137,-36.20599365,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 15:12:19,Argos,3,40.18099976,-36.21499634,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 16:51:01,Argos,3,40.17200089,-36.23001099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:16:08,Argos,2,40.16099930,-36.23400879,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:32:58,Argos,2,40.16600037,-36.23599243,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:32:58,Argos,3,40.16500092,-36.23699951,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 19:41:15,Argos,2,40.16299820,-36.23901367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 19:59:06,Argos,3,40.16199875,-36.24200439,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 20:05:02,Argos,3,40.15999985,-36.23999023,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:10:19,Argos,B,40.15299988,-36.24700928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:15:15,Argos,3,40.15700150,-36.24798584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:21:15,GPE,,34.50000000,-35.60317993,,361140,184547,0,55560,180,2.370429,15.407790,
"141259",141259,MiniPAT,2016-04-11 21:36:57,Argos,3,40.15399933,-36.24700928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:51:42,Argos,B,40.15200043,-36.25000000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 22:03:33,Argos,B,40.15900040,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 22:43:06,Argos,3,40.15399933,-36.25100708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 23:00:55,Argos,2,40.15900040,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 23:45:21,Argos,2,40.15299988,-36.25201416,,,,,,,,,
